"sum_step.log","jbsteps30pre.log","dec.temperature","sd_steps60","dosage","send","home.location"
-0.684041733324027,0.465353697793624,1.32960393067091,"1",1.8525,"0","0"
-0.684041733324027,0.69279941428918,1.04007930450343,"1",1.759875,"0","0"
-0.684041733324027,-1.21352424314403,0.895316991419685,"1",1.67188125,"0","1"
0.364407748486329,-1.21352424314403,0.451379231296207,"1",1.5882871875,"1","1"
0.364407748486329,-1.21352424314403,0.779507140952691,"1",2.458872828125,"0","0"
0.364407748486329,1.12525134075933,0.818110424441689,"1",2.33592918671875,"1","0"
0.364407748486329,0.871547144901714,0.750554678335942,"1",3.16913272738281,"0","0"
0.364407748486329,0.7067000863946,0.625094006996698,"1",3.01067609101367,"0","0"
0.66898310887899,0.461284563932051,0.354871022573712,"1",2.86014228646299,"0","1"
0.66898310887899,1.12470474750571,0.943571095780933,"1",2.71713517213984,"0","1"
0.66898310887899,0.773370172652143,0.99182520014218,"1",2.58127841353285,"1","0"
0.66898310887899,-1.21352424314403,0.904967812291935,"1",3.4022144928562,"0","0"
0.66898310887899,0.0411351788390067,0.78915796182494,"1",3.23210376821339,"1","0"
-0.206386628451725,0.544116707882364,1.15588915497042,"1",3.81947365081259,"0","0"
-0.206386628451725,0.812279182945782,1.20414325933167,"1",3.62849996827196,"0","0"
-0.206386628451725,0.588724628270635,1.06903176712018,"1",3.44707496985836,"0","1"
-0.206386628451725,-1.21352424314403,0.933920274908683,"1",3.27472122136544,"0","0"
0.294769794498771,0.850864618466582,0.509284156529704,"1",3.11098516029717,"1","0"
0.294769794498771,0.0823884070971635,0.721602215719194,"1",3.90543590228231,"1","0"
0.294769794498771,0.850864618466582,0.37417266431821,"1",4.66016410716819,"0","0"
0.294769794498771,1.08830259456713,0.451379231296207,"1",4.42715590180979,"0","0"
0.294769794498771,-1.21352424314403,0.287315276467965,"1",4.2057981067193,"0","0"
0.419168416942973,0.88877732161188,-0.127670021038765,"1",3.99550820138333,"1","0"
0.419168416942973,0.38309877930852,0.200457888617719,"1",4.74573279131416,"0","0"
0.419168416942973,0.734648656554945,0.296966097340214,"1",4.50844615174846,"0","0"
0.419168416942973,0.356067600753994,0.17150542600097,"0",4.28302384416103,"0","0"
0.419168416942973,0.686657702610299,-0.0697650958052679,"0",4.06887265195298,"1","0"
-0.0571748557556368,0.723751939957143,-0.253130692378009,"0",4.81542901935533,"0","0"
-0.0571748557556368,0.819262402985902,0.0846480381507246,"0",4.57465756838756,"0","0"
-0.0571748557556368,0.776531785924829,0.161854605128721,"0",4.34592468996819,"1","0"
-0.0571748557556368,0.182018869477216,0.0170922920449779,"1",5.07862845546978,"0","0"
-0.0571748557556368,0.632909786816246,-0.175924125400013,"1",4.82469703269629,"1","0"
0.0242171905462674,0.774954770206227,-0.368940542845003,"1",5.53346218106147,"1","0"
0.0242171905462674,0.388248816219137,0.0556955755339759,"1",6.2067890720084,"0","0"
0.0242171905462674,0.625530471348346,0.094298859022974,"1",5.89644961840798,"0","0"
0.0242171905462674,0.83147104523902,-0.137320841911015,"1",5.60162713748758,"0","0"
0.0242171905462674,0.452992411954865,-0.24347987150576,"1",5.3215457806132,"1","0"
0.490183579176899,0.152034966526249,-0.484750393311998,"1",6.00546849158254,"0","1"
0.490183579176899,0.729245328061145,-0.590909422906743,"1",5.58310851826656,"0","1"
0.490183579176899,0.915632205733578,-0.397893005461752,"0",5.18186654361639,"1","1"
0.490183579176899,0.835442125280708,-0.455797930695249,"0",5.87277321643557,"1","1"
0.490183579176899,0.372550818149797,-0.494401214184247,"0",6.52913455561379,"1","1"
0.215295910200021,-1.21352424314403,-0.311035617611506,"0",7.1526778278331,"1","1"
